street,count,year,directorate,lat,lng,oneway_ratio,feature_count,feature_length,ride_length,features
BAERWALDSTR. / BLÜCHERSTR.,1,2010,52,13.402037,52.4925598,,2,,,4611893-4611912
BAERWALDSTR. / CARL-HERZ-UFER / BAERWALDBRÜCKE / BAERWALDPARK / CARL-HERZ-PARK /,1,2010,52,13.405086725,52.496252075,,3,,,4611912-4686357-4686362
BAERWALDSTR. / URBANSTR. / BAERWALDPARK,2,2010,52,13.4034694,52.4938688,,2,,,4611912-4686360
BAERWALDSTR. / WILMSSTR. / BAERWALDPARK,1,2010,52,13.40422,52.4952532,,2,,,4611912-4686363
BERGMANNSTR.,10,2010,52,13.3963743097098,52.4889350976132,0.04428892421502093,1,1382.37902254215,2703.5339653184965,4588059
BERGMANNSTR. / FRIESENSTR.,1,2010,52,13.3944058,52.4890062,,2,,,4588059-106820465
BERGMANNSTR. / KREUZBERGSTR. / MEHRINGDAMM,3,2010,52,13.3864343,52.4900624,,3,,,4068045-4406361-4588059
BERGMANNSTR. / NOSTITZSTR.,2,2010,52,13.3901177,52.4896281,,2,,,4588059-4611901
BERGMANNSTR. / SOLMSSTR.,2,2010,52,13.3920133,52.4893609,,2,,,4588059-4611903
BERGMANNSTR. / ZOSSENER STR.,3,2010,52,13.393733,52.4891127,,2,,,4588059-4611905
BLÜCHERSTR.,3,2010,52,13.3977025993052,52.4951635869687,0.7627517192361638,1,2497.9927709112,3090.6372611703737,4611893
BLÜCHERSTR. / BLÜCHERPLATZ,1,2010,52,13.3907022,52.49591145,,2,,,4611893-4611895
BLÜCHERSTR. / BRACHVOGELSTR. / MITTENWALDER STR.,2,2010,52,13.397723275,52.49527625,,3,,,4611893-4611907-26055976
BLÜCHERSTR. / MEHRINGDAMM / OBENTRAUTSTR.,3,2010,52,13.389371075,52.495998525000005,,3,,,4068045-4611893-24986655
BLÜCHERSTR. / SÜDSTERN,1,2010,52,13.4063786,52.4898201,,2,,,4611893-4692273
BLÜCHERSTR. / URBANSTR.,1,2010,52,13.3997538,52.4944237,,2,,,4611893-4686360
BLÜCHERSTR. / ZOSSENER STR.,3,2010,52,13.39507485,52.49612885,,2,,,4611893-4611905
BÖCKHSTR.,2,2010,52,13.4185479638908,52.4938014638765,0.0,1,454.604413184535,909.20882636907,4887457
BÖCKHSTR. / BÜRKNERSTR. / KOTTBUSSER DAMM / SCHÖNLEINSTR.,4,2010,52,13.422059683333336,52.492967050000004,,4,,,4068029-4686297-4686458-4887457
BOELCKESTR. / DUDENSTR. / KATZBACHSTR.,1,2010,52,13.3765019,52.485046,,3,,,4619354-4710636-111325187
BOPPSTR. / KOTTBUSSER DAMM,1,2010,52,13.4235393,52.4905227,,2,,,4686297-4887456
COLUMBIADAMM,2,2010,52,13.4028140964905,52.4833532680122,0.3494632884416466,1,3219.14014307305,5313.308985793279,4579851
DIEFFENBACHSTR.,4,2010,52,13.4150366477439,52.4929964534251,0.0,1,772.039973186865,1544.07994637373,26710185
DIEFFENBACHSTR. / SCHÖNLEINSTR.,1,2010,52,13.420129,52.4916966,,2,,,4686458-26710185
DUDENSTR.,1,2010,52,13.3791324125371,52.4850318459568,0.12397659282070608,1,1029.76043090103,1931.8546721573682,4619354
DUDENSTR. / MEHRINGDAMM / TEMPELHOFER DAMM / PLATZ DER LUFTBRÜCKE,2,2010,52,13.385932583333334,52.48442596666666,,4,,,4068045-4395057-4591809-4619354
FIDICINSTR. / FRIESENSTR. / JÜTERBOGER STR.,1,2010,52,13.3943968,52.4865141,,3,,,4588079-31565566-106820465
FIDICINSTR. / MEHRINGDAMM,1,2010,52,13.3860813,52.4873513,,2,,,4068045-31565566
FREILIGRATHSTR. / KÖRTESTR.,1,2010,52,13.4107593,52.49089,,2,,,4692264-4692318
FRIESENSTR. / WILLIBALD-ALEXIS-STR.,1,2010,52,13.3944108,52.487373,,2,,,4588068-106820465
GNEISENAUSTR.,4,2010,52,13.3966417885462,52.490981914844,1.0,1,2581.97020746643,2581.97020746643,23969684
GNEISENAUSTR. / MEHRINGDAMM / YORCKSTR.,4,2010,52,13.387541025,52.492871625,,3,,,4068045-4406362-23969684
GNEISENAUSTR. / NOSTITZSTR.,3,2010,52,13.3908397,52.4921478,,2,,,4611901-23969684
GNEISENAUSTR. / SOLMSSTR.,1,2010,52,13.3926922,52.4917701,,2,,,4611903-23969684
GNEISENAUSTR. / SÜDSTERN,3,2010,52,13.4057641,52.489525,,2,,,4692273-23969684
GNEISENAUSTR. / ZOSSENER STR. / U-BHF. GNEISENAUSTR.,4,2010,52,13.394432,52.49157245,,2,,,4611905-23969684
GRAEFESTR.,4,2010,52,13.4168816197949,52.4918996857947,0.0,1,919.254984837373,1838.509969674746,4686368
GRAEFESTR. / HASENHEIDE / VOLKSPARK HASENHEIDE,1,2010,52,13.414068,52.4881418,,2,,,4679304-4686368
GRAEFESTR. / URBANSTR. / WERNER-DÜTTMANN-PLATZ,2,2010,52,13.417206458879974,52.4904750396676,,3,,,4686360-4686368-62543973
GROßBEERENSTR. / HORNSTR. / YORCKSTR.,1,2010,52,13.38321907393085,52.493840125028925,,3,,,4406362-4611890-11342758
GROßBEERENSTR. / WARTENBURGSTR.,1,2010,52,13.3840401,52.4951748,,2,,,4611885-11342758
HAGELBERGER STR. / MEHRINGDAMM,1,2010,52,13.386765,52.4912831,,2,,,4068045-24889513
HAGELBERGER STR. / MÖCKERNSTR. / YORCKSTR.,1,2010,52,13.379444674999998,52.491945075000004,,3,,,4406362-4406369-24889513
HASENHEIDE,5,2010,52,13.4160354834836,52.487882830081,1.0,1,2314.76539954169,2314.76539954169,4679304
HASENHEIDE / LILIENTHALSTR. / SÜDSTERN,1,2010,52,13.4077493,52.4889146,,3,,,4679304-4692273-4692352
HORNSTR.,1,2010,52,13.3813090835946,52.4942843713214,0.9365304234729172,1,479.641966533378,510.0846390338688,4611890
HORNSTR. / MÖCKERNSTR.,1,2010,52,13.3796387,52.4945998,,2,,,4406369-4611890
JAHNSTR.,1,2010,52,13.4195151919063,52.4887477518187,0.9530833389697755,1,291.038187057802,304.692727026844,4692277
JOHANNITERSTR.,1,2010,52,13.398302059945,52.4964873518327,0.0,1,450.732133645292,901.464267290584,4675268
JOHANNITERSTR. / ZOSSENER STR.,3,2010,52,13.3953477,52.4968737,,2,,,4611905-4675268
KATZBACHSTR.,1,2010,52,13.3766441428283,52.4880367196989,0.1456204084359415,1,770.378515122242,1428.5741962221089,4710636
KATZBACHSTR. / KREUZBERGSTR.,3,2010,52,13.3766996,52.4894108,,2,,,4406361-4710636
KATZBACHSTR. / YORCKSTR.,3,2010,52,13.3767769,52.4914644,,2,,,4406362-4710636
KÖRTESTR.,1,2010,52,13.4104265914785,52.4907170998723,0.1792982071038679,1,506.021366040226,921.3140083931893,4692264
KOTTBUSSER DAMM,12,2010,52,13.4225771606508,52.4920867724138,0.9609937517558904,1,2012.63943800784,2091.144951552659,4686297
KOTTBUSSER DAMM / LACHMANNSTR.,2,2010,52,13.4229859,52.4914034,,2,,,4686297-4686459
KOTTBUSSER DAMM / LENAUSTR.,2,2010,52,13.4241097,52.4899362,,2,,,4686297-4686464
KOTTBUSSER DAMM / MAYBACHUFER / PLANUFER / KOTTBUSSER BRÜCKE,1,2010,52,13.420385792301083,52.49564502640502,,4,,,4680508-4686297-23034781-48443401
KOTTBUSSER DAMM / PFLÜGERSTR. / HOHENSTAUFENPLATZ,1,2010,52,13.4233567,52.4910846,,2,,,4495005-4686297
KOTTBUSSER DAMM / SCHINKESTR.,1,2010,52,13.4214836,52.494091,,2,,,4686297-4686461
KOTTBUSSER DAMM / WESERSTR.,3,2010,52,13.4252427,52.4880822,,2,,,4686297-36738527
KREUZBERGSTR.,4,2010,52,13.3798072739822,52.4896610117539,0.0,1,974.277065964225,1948.55413192845,4406361
KREUZBERGSTR. / METHFESSELSTR.,1,2010,52,13.385765,52.4900537,,2,,,4406361-29420149
KREUZBERGSTR. / MONUMENTENSTR. / MONUMENTENBRÜCKE,1,2010,52,13.3734052,52.4878773,,3,,,4406361-4525868-4525869
MEHRINGDAMM,10,2010,52,13.3871374722928,52.4915566814991,0.9754382654551962,1,2932.52084957715,3004.548648231567,4068045
MEHRINGDAMM / SCHWIEBUSSER STR.,1,2010,52,13.3860481,52.4859059,,2,,,4068045-157717100
MEHRINGDAMM / TEMPELHOFER UFER / MEHRINGBRÜCKE,4,2010,52,13.3891439,52.4975798,,3,,,4068045-26472938-47157388
MITTENWALDER STR.,1,2010,52,13.3967045058413,52.492306888863,0.0,1,656.196766100338,1312.393532200676,4611907
MÖCKERNSTR.,1,2010,52,13.379810243066,52.49695171162,0.0,1,1562.38449027451,3124.76898054902,4406369
MÖCKERNSTR. / TEMPELHOFER UFER / MÖCKERNBRÜCKE,1,2010,52,13.38024002102265,52.4987557695921,,3,,,4406369-12770224-26472938
MÖCKERNSTR. / YORCKSTR.,5,2010,52,13.379458549999999,52.492146950000006,,2,,,4406362-4406369
OBENTRAUTSTR.,2,2010,52,13.3849874737737,52.4966703734986,0.1778089995428242,1,730.140921418272,1330.4562160738851,24986655
PLANUFER,1,2010,52,13.4158242598629,52.4951052221238,0.0,1,660.436778128842,1320.873556257684,48443401
SCHÖNEBERGER UFER,1,2010,52,13.3688167012583,52.5057570549584,1.0,1,1270.5571618156,1270.5571618156,32937789
TEMPELHOFER UFER,1,2010,52,13.3835571081125,52.4986788154557,1.0,1,1255.5213348395,1255.5213348395,26472938
TEMPELHOFER UFER / WATERLOO-UFER / HALLESCHE-TOR-BRÜCKE,1,2010,52,13.391934200000001,52.497381250000004,,3,,,4526402-23218757-26472938
URBANSTR.,4,2010,52,13.4125055912966,52.4919250109871,0.981777491759992,1,3915.42696130666,3986.7758613722203,4686360
WATERLOO-UFER / ZOSSENER STR. / ZOSSENER BRÜCKE,1,2010,52,13.3955298,52.497713,,3,,,4526402-4611905-30705168
YORCKSTR.,3,2010,52,13.3787861222053,52.4923268739864,0.7304928300445103,1,2521.1280252434,3200.590104422221,4406362
ZOSSENER STR.,3,2010,52,13.3951967033753,52.494282167213,0.4417229364980363,1,1303.53160838846,2031.263406901561,4611905
KOTTBUSSER DAMM / URBANSTR. / HERMANNPLATZ / SONNENALLEE,8,2010,52,13.425268133333333,52.48782966666666,,4,,,4680448-4686297-4686360-5116223
ADALBERTSTR.,5,2010,53,13.4212855182598,52.5041132990621,0.0,1,1147.73874591037,2295.47749182074,4616595
ADALBERTSTR. / BETHANIENPARK / BETHANIENDAMM,1,2010,53,13.421981,52.5051027,,2,,,4616595-29548010
ADMIRALSTR.,1,2010,53,13.4163026572398,52.4970587786676,0.0,1,407.477989797729,814.955979595458,4686299
ADMIRALSTR. / KOTTBUSSER STR. / REICHENBERGER STR. / SKALITZER STR. / ADALBERTST,17,2010,53,13.418525716666666,52.498846833333324,,4,,,4612859-4686235-4686299-24699014
ALEXANDRINENSTR.,2,2010,53,13.4034289326308,52.5030599909551,0.0,1,1334.10442407876,2668.20884815752,24214285
ALTE JAKOBSTR.,1,2010,53,13.4011955438572,52.5058802440365,0.06135605759428505,1,1889.47091325117,3663.011340326175,4675226
ANHALTER STR.,1,2010,53,13.3844336162148,52.5049434559076,0.0,1,313.6189945555,627.237989111,4611772
ANHALTER STR. / ASKANISCHER PLATZ / STRESEMANNSTR.,3,2010,53,13.38278011927655,52.50390548234275,,3,,,4396526-4611772-4611865
BERGFRIEDSTR.,1,2010,53,13.41092962652,52.500203618385,0.0,1,208.426270817907,416.852541635814,4612753
BERGFRIEDSTR. / RITTERSTR.,2,2010,53,13.4115913,52.5010486,,2,,,4612753-4887461
BESSELSTR. / FRIEDRICHSTR.,1,2010,53,13.3909239,52.504172,,2,,,4402228-4611775
BEVERNSTR. / OBERBAUMSTR. / OPPELNER STR. / SCHLESISCHE STR. / SKALITZER STR. /,9,2010,53,13.442016925,52.5011073125,,5,,,4612859-4686099-4686106-4686109-5368515
BRANDESSTR. / ALTE JAKOBSTR. / LINDENSTR.,1,2010,53,13.395712625,52.498996375000004,,3,,,4611784-4612013-4675226
CHARLOTTENSTR.,1,2010,53,13.3916375736812,52.5116418616865,0.11238960053940131,1,1627.93392563043,3072.9050076547164,22972468
CHARLOTTENSTR. / RUDI-DUTSCHKE-STR.,1,2010,53,13.3924431,52.5068347,,2,,,4396302-22972468
CUVRYSTR.,2,2010,53,13.4443976402427,52.498160957826,0.0,1,564.258122412206,1128.516244824412,19064221
DRESDENER STR. / ORANIENPLATZ,1,2010,53,13.4153643,52.5030568,,2,,,4612763-4612864
EISENBAHNSTR.,1,2010,53,13.4329908468587,52.5027685296589,0.0,1,467.046389331433,934.092778662866,4686490
EISENBAHNSTR. / KÖPENICKER STR. / BROMMYSTR.,1,2010,53,13.43488615,52.5045023,,3,,,4612423-4686490-154381201
ERKELENZDAMM / REICHENBERGER STR.,2,2010,53,13.4145575,52.5001599,,2,,,4686235-4887459
ERKELENZDAMM / SKALITZER STR. / WASSERTORPLATZ,1,2010,53,13.414084725,52.498476,,3,,,4612858-4612859-4887459
FALCKENSTEINSTR.,2,2010,53,13.4428143616499,52.4989956517511,0.16985445171111732,1,637.267002374382,1166.291367466876,4686111
FALCKENSTEINSTR. / GRÖBENUFER / OBERBAUMBRÜCKE (SPREE),3,2010,53,13.442809679026258,52.49900046733302,0.16985445171111732,1,637.267002374382,1166.291367466876,4686111
FALCKENSTEINSTR. / OBERBAUMSTR.,1,2010,53,13.4446769,52.50092805,,2,,,4686099-4686111
FALCKENSTEINSTR. / SCHLESISCHE STR.,2,2010,53,13.4439067,52.5000744,,2,,,4686106-4686111
FORSTER STR. / REICHENBERGER STR.,1,2010,53,13.4328713,52.4947808,,2,,,4494996-4686235
FRAENKELUFER / KOHLFURTER STR. / KOTTBUSSER STR. / MARIANNENSTR. / PAUL-LINCKE-U,4,2010,53,13.419590666666666,52.49641436666667,,4,,,4686291-4686298-24699014-34393710
FRANZ-KLÜHS-STR. / LINDENSTR.,1,2010,53,13.3942898,52.5011012,,2,,,4611779-4611784
FRANZ-KÜNSTLER-STR. / ALEXANDRINENSTR.,1,2010,53,13.4026182,52.5021819,,2,,,4612014-24214285
FRIEDRICHSTR.,5,2010,53,13.3892174002213,52.514164184007,0.4517881401454918,1,4137.90843510585,6406.358914222886,4402228
GITSCHINER STR.,7,2010,53,13.4028161536349,52.498419767638,0.9935115939575775,1,2480.70400617647,2496.799821039607,4526406
GITSCHINER STR. / ALEXANDRINENSTR.,3,2010,53,13.3996239,52.4984086,,2,,,4526406-24214285
GITSCHINER STR. / BÖCKLERSTR.,1,2010,53,13.4105649,52.4984719,,2,,,4526406-4887458
GITSCHINER STR. / HALLESCHES UFER / MEHRINGPLATZ / HALLESCHE-TOR- BRÜCKE,1,2010,53,13.391950792909752,52.49796001474849,,4,,,4401920-4475759-4526406-23218757
GITSCHINER STR. / LOBECKSTR.,2,2010,53,13.4030266,52.4984205,,2,,,4526406-4612695
GITSCHINER STR. / PRINZENSTR.,5,2010,53,13.4066726,52.498468,,2,,,4526406-4612696
GITSCHINER STR. / SEGITZDAMM / WASSERTORSTR. / WASSERTORPLATZ,1,2010,53,13.412135964641033,52.49869772531353,,4,,,4526406-4612752-4612761-4612858
GITSCHINER STR. / ZOSSENER STR. / LINDENSTR.,2,2010,53,13.39578805,52.498345125,,3,,,4526406-4611784-4611905
GLOGAUER STR.,1,2010,53,13.4372961775,52.4933369306441,0.0,1,433.149537223819,866.299074447638,4494994
GLOGAUER STR. / WIENER STR.,1,2010,53,13.4389412,52.4950044,,2,,,4494994-4686018
GÖRLITZER STR. / LÜBBENER STR.,1,2010,53,13.4360498,52.4979957,,2,,,4686110-100832885
GÖRLITZER STR. / OPPELNER STR. / GÖRLITZER TUNNEL / GÖRLITZER-PARK,1,2010,53,13.4383387,52.4972534,,2,,,4686109-100832885
GÖRLITZER STR. / SKALITZER STR. / LAUSITZER PLATZ / GÖRLITZER-PARK,5,2010,53,13.431178150000001,52.499391599999996,,3,,,4612859-37555614-100832885
GÖRLITZER STR. / SORAUER STR.,1,2010,53,13.4371674,52.4976333,,2,,,100832885-131577614
GÖRLITZER UFER,1,2010,53,13.4444531782265,52.4947216442144,0.6620712352347646,1,327.269394462418,437.8631366785695,4782403
GROßBEERENSTR. / HALLESCHE STR. / IDA-WOLFF-PLATZ / STRESEMANNSTR.,1,2010,53,13.386250636903783,52.50125944222291,,4,,,4396526-4611879-11342758-11344964
GROßBEERENSTR. / HALLESCHES UFER / GROßBEERENBRÜCKE,1,2010,53,13.385334808229576,52.49893242667315,,3,,,4401920-11342758-16112362
HALLESCHES UFER,3,2010,53,13.3830338623878,52.4992671355186,1.0,1,1394.5730159643,1394.5730159643,4401920
HALLESCHES UFER / MEHRINGBRÜCKE / WILHELMSTR.,3,2010,53,13.3887843,52.498126,,3,,,4401920-4401967-47157388
HALLESCHES UFER / MÖCKERNSTR. / MÖCKERNBRÜCKE,4,2010,53,13.3804218,52.4992102,,3,,,4401920-4406369-12770224
HECKMANNUFER,1,2010,53,13.4472041467786,52.4966689557142,0.0,1,248.377517026957,496.755034053914,4686114
HECKMANNUFER / SCHLESISCHE STR. / SCHLESISCHE BRÜCKE,1,2010,53,13.4483438,52.4975509,,2,,,4686106-4686114
HEDEMANNSTR.,1,2010,53,13.3880096116794,52.5029858345492,0.0,1,428.774957260448,857.549914520896,4611778
HEDEMANNSTR. / FRIEDRICHSTR.,2,2010,53,13.3910626,52.5032692,,2,,,4402228-4611778
HEDEMANNSTR. / WILHELMSTR.,1,2010,53,13.3878687,52.5029538,,2,,,4401967-4611778
HOBRECHTBRÜCKE,1,2010,53,13.42842165,52.49365725,0.0,1,36.4687289675245,72.937457935049,16114536
KOCHSTR. / RUDI-DUTSCHKE-STR. / FRIEDRICHSTR.,4,2010,53,13.3905066,52.5067076,,3,,,4396302-4402228-4887463
KÖPENICKER STR.,7,2010,53,13.4281652536373,52.507389517507,0.08687432861103478,1,3503.49430243674,6702.624889556702,4612423
KOTTBUSSER STR.,3,2010,53,13.4191618359864,52.4976358107798,1.0,1,567.810269464392,567.810269464392,24699014
LAUSITZER STR.,2,2010,53,13.4284382546864,52.4969473727773,0.0,1,587.475695342176,1174.951390684352,66861331
LAUSITZER STR. / REICHENBERGER STR.,1,2010,53,13.4277822,52.4962803,,2,,,4686235-66861331
LAUSITZER STR. / SKALITZER STR. / LAUSITZER PLATZ,6,2010,53,13.430332400000001,52.499363349999996,,3,,,4612859-37555614-66861331
LAUSITZER STR. / WIENER STR.,2,2010,53,13.4297231,52.4982618,,2,,,4686018-66861331
LINDENSTR.,1,2010,53,13.3953369863449,52.5030719329411,0.7537090587869477,1,2125.81500521269,2649.383983691353,4611784
LOBECKSTR.,1,2010,53,13.4054513667483,52.5013530398166,0.0,1,763.187267464371,1526.374534928742,4612695
LOBECKSTR. / ORANIENSTR.,1,2010,53,13.4079783,52.5044129,,2,,,4612404-4612695
LOBECKSTR. / RITTERSTR.,3,2010,53,13.4064521,52.5025533,,2,,,4612695-4887461
LÜBBENER STR. / SKALITZER STR. / WRANGELSTR.,3,2010,53,13.4379059267386,52.500173254561744,,3,,,4612859-4686110-19064220
LUCKAUER STR. / DRESDENER STR.,1,2010,53,13.414741,52.5046333,,2,,,4612862-4612864
MANTEUFFELSTR. / KÖPENICKER STR.,1,2010,53,13.4319762,52.5057537,,2,,,4612423-28969502
MANTEUFFELSTR. / MUSKAUER STR.,1,2010,53,13.4290701,52.50237,,2,,,4686486-28969502
MANTEUFFELSTR. / ORANIENSTR. / SKALITZER STR. / WIENER STR.,6,2010,53,13.426496733333332,52.4992848,,4,,,4612404-4612859-4686018-28969502
MANTEUFFELSTR. / WALDEMARSTR.,1,2010,53,13.4280485,52.5011952,,2,,,4686487-28969502
MANTEUFFELSTR. / WRANGELSTR.,3,2010,53,13.4300171,52.5034897,,2,,,19064220-28969502
MARIANNENPLATZ,1,2010,53,13.4259709412357,52.503585532936,0.0931140448584254,1,1011.78405387077,1929.3568019623776,4686493
MARIANNENSTR.,3,2010,53,13.4221651011391,52.4989540024252,0.4806424482488479,1,672.651061002198,1021.9974692271145,4686291
MARIANNENSTR. / ORANIENSTR. / HEINRICHPLATZ,2,2010,53,13.423076000000002,52.500235125,,3,,,4612404-4686291-10367550
MARIANNENSTR. / REICHENBERGER STR.,2,2010,53,13.4214933,52.4981541,,2,,,4686235-4686291
MARIANNENSTR. / SKALITZER STR.,2,2010,53,13.422371,52.4991883,,2,,,4612859-4686291
MEHRINGPLATZ,1,2010,53,13.3918459,52.4985758,0.0,1,1313.08216006004,2626.16432012008,4475759
MÖCKERNSTR. / ASKANISCHER PLATZ / STRESEMANNSTR.,1,2010,53,13.383369300120325,52.50357701359057,,3,,,4396526-4406369-4611865
MORITZSTR. / PRINZENSTR.,1,2010,53,13.4069985,52.4989398,,2,,,4612693-4612696
MUSKAUER STR. / MARIANNENPLATZ,1,2010,53,13.4258425,52.5033909,,2,,,4686486-4686493
NAUNYNSTR.,1,2010,53,13.4218451151792,52.5017380777051,0.0,1,833.142524983742,1666.285049967484,4686496
OBERBAUMSTR.,1,2010,53,13.4433538988751,52.5010407125118,1.0,1,415.879334429787,415.879334429787,4686099
OHLAUER STR.,1,2010,53,13.4303043815577,52.4955646254379,0.0,1,459.342826761804,918.685653523608,4494998
OHLAUER STR. / REICHENBERGER STR.,2,2010,53,13.4302868,52.4955467,,2,,,4494998-4686235
OHLAUER STR. / WIENER STR. / GÖRLITZER-PARK,2,2010,53,13.432042,52.497336,,2,,,4494998-4686018
OPPELNER STR. / SKALITZER STR.,2,2010,53,13.4414061,52.5005307,,2,,,4612859-4686109
ORANIENSTR.,20,2010,53,13.4125321326538,52.5031387167453,0.10751634965907543,1,2348.3353193444,4444.186197377411,4612404
ORANIENSTR. / ADALBERTSTR.,6,2010,53,13.4192769,52.5012865,,2,,,4612404-4616595
ORANIENSTR. / ALEXANDRINENSTR.,2,2010,53,13.4053065,52.5051475,,2,,,4612404-24214285
ORANIENSTR. / ALTE JAKOBSTR.,3,2010,53,13.4016648,52.5061531,,2,,,4612404-4675226
ORANIENSTR. / AXEL-SPRINGER-STR. / RUDI-DUTSCHKE-STR. / LINDENSTR.,2,2010,53,13.398287599999998,52.5070699,,4,,,4396302-4611784-4611785-4612404
ORANIENSTR. / MORITZPLATZ,7,2010,53,13.412534242114619,52.5031462547052,0.10751634965907543,1,2348.3353193444,4444.186197377411,4612404
ORANIENSTR. / ORANIENPLATZ,7,2010,53,13.4149199,52.5024755,,2,,,4612404-4612763
ORANIENSTR. / PRINZESSINNENSTR.,2,2010,53,13.4119967,52.5032824,,2,,,4612404-4612756
PAUL-LINCKE-UFER,1,2010,53,13.4287470998793,52.4938756551806,0.49456922253699165,1,1318.22716972498,1984.4997529919376,24699572
PRINZENSTR.,3,2010,53,13.4087574050624,52.5011727989169,0.16133337387158952,1,1114.05610340435,2048.3777769642397,4612696
PRINZENSTR. / MORITZPLATZ,5,2010,53,13.40874914124238,52.50117935016898,0.16133337387158952,1,1114.05610340435,2048.3777769642397,4612696
PRINZENSTR. / RITTERSTR.,1,2010,53,13.4092155,52.5017507,,2,,,4612696-4887461
PÜCKLERSTR. / WRANGELSTR.,1,2010,53,13.4313377,52.5029442,,2,,,4686491-19064220
PUTTKAMERSTR. / FRIEDRICHSTR.,1,2010,53,13.3908531,52.5045166,,2,,,4402228-172780076
PUTTKAMERSTR. / WILHELMSTR.,1,2010,53,13.3871584,52.5042864,,2,,,4401967-172780076
REICHENBERGER STR.,5,2010,53,13.4279068142755,52.4962438035744,0.09711557004591931,1,1966.13488158955,3741.327453366365,4686235
REICHENBERGER STR. / RITTERSTR. / SEGITZDAMM,1,2010,53,13.41425665,52.50025115,,3,,,4612761-4686235-4887461
RITTERSTR.,2,2010,53,13.4057809767821,52.502753587867,0.0,1,1324.5328331654,2649.0656663308,4887461
RUDI-DUTSCHKE-STR.,9,2010,53,13.3943990260212,52.5069590858815,0.0,1,532.0701125425,1064.140225085,4396302
RUDI-DUTSCHKE-STR. / MARKGRAFENSTR.,1,2010,53,13.3943752,52.5069577,,2,,,4396302-4611706
SCHLESISCHE STR.,6,2010,53,13.4450352373069,52.4994709105292,0.0,1,613.282147619867,1226.564295239734,4686106
SCHÖNEBERGER STR. / ASKANISCHER PLATZ / ANHALTER STEG,1,2010,53,13.381096450000001,52.502952625000006,,3,,,4611862-4611865-78531314
SKALITZER STR.,12,2010,53,13.4281520654396,52.4993423256663,0.9931172536167948,1,3743.92554095182,3769.694030927795,4612859
SKALITZER STR. / SPREEWALDPLATZ,1,2010,53,13.4311505,52.4992187,,2,,,4612859-4686232
SKALITZER STR. / ZEUGHOFSTR.,1,2010,53,13.4332268,52.4996636,,2,,,4612859-4686489
STRESEMANNSTR.,2,2010,53,13.3829133703998,52.5039536149907,0.995383399103589,1,2609.65273593402,2621.7004610940544,4396526
WALDEMARSTR.,2,2010,53,13.4222476219167,52.5028013058989,0.0,1,1118.92770630856,2237.85541261712,4686487
WALDEMARSTR. / DRESDENER STR.,2,2010,53,13.4147484,52.5048389,,2,,,4612864-4686487
WALDEMARSTR. / MARIANNENPLATZ,2,2010,53,13.4238988,52.5023449,,2,,,4686487-4686493
WIENER STR.,2,2010,53,13.4333357406356,52.4969111733435,0.5040592582250213,1,1657.67732274555,2479.787043811539,4686018
WILHELMSTR.,3,2010,53,13.3844814461958,52.5094928351884,0.19764554821707062,1,3469.47218616942,6253.218640079506,4401967
WRANGELSTR.,5,2010,53,13.4363037183337,52.5009053603119,0.0,1,1559.7664883126,3119.5329766252,19064220
ZEUGHOFSTR. / KÖPENICKER STR.,1,2010,53,13.4373681,52.5034318,,2,,,4612423-4686489
ANZENGRUBERSTR.,1,2010,54,13.4390537854627,52.480413318997,1.0,1,358.506449810792,358.506449810792,71827680
ANZENGRUBERSTR. / SONNENALLEE,1,2010,54,13.4416024,52.4808326,,2,,,5116223-71827680
ARONSSTR.,1,2010,54,13.4643061770455,52.4737301074344,0.0,1,891.702082673336,1783.404165346672,8508890
ARONSSTR. / DAMMWEG,1,2010,54,13.4668921,52.4713581,,2,,,4579956-8508890
ARONSSTR. / NERNSTWEG,1,2010,54,13.4652689,52.4725134,,2,,,8508890-84676564
BERTHELSDORFER STR. / DONAUSTR.,1,2010,54,13.44201,52.4786407,,2,,,65707578-155605269
BÖHMISCHE STR.,1,2010,54,13.4492502728448,52.4738863104853,0.05287940426464822,1,777.042193140473,1512.9948580191822,4849535
BÖHMISCHE STR. / THIEMANNSTR.,2,2010,54,13.4488427,52.4755903,,2,,,4849535-25214405
BRAUNSCHWEIGER STR.,1,2010,54,13.4484612690484,52.4712777745917,0.0,1,1053.7030728012,2107.4061456024,8153802
BRAUNSCHWEIGER STR. / BRUSENDORFER STR.,1,2010,54,13.4536792,52.4737694,,2,,,8153802-173066579
BRAUNSCHWEIGER STR. / ELSTERSTR.,1,2010,54,13.4497183,52.4714469,,2,,,8153802-24677085
BÜRKNERSTR. / FRIEDELSTR. / MAYBACHUFER / HOBRECHTBRÜCKE,3,2010,54,13.42817585992585,52.49344395845055,,4,,,4068029-4680508-4714346-16114536
BÜRKNERSTR. / HOBRECHTSTR.,1,2010,54,13.4255012,52.4932699,,2,,,4068029-4680510
DIESELSTR. / KIEHLUFER / ZIEGRASTR. / KGA ALT-RUHLEBEN 1,3,2010,54,13.4593316,52.47781,,3,,,5116450-8508897-36739045
DONAUSTR.,2,2010,54,13.4377300073164,52.481265679167,0.035208335745501466,1,1600.36563707768,3144.3850634895657,65707578
ELBESTR. / SONNENALLEE,2,2010,54,13.4381586,52.4827528,,2,,,5116223-9188881
ELBESTR. / WESERSTR.,2,2010,54,13.4395922,52.4840173,,2,,,9188881-36738527
