street,count,year,directorate,lat,lng,features
AM KUPFERGRABEN / MONBIJOUBRÜCKE,1,2015,32,13.3934058,52.5217668,4610480-23852038
AM LUSTGARTEN,1,2015,32,13.4000834546206,52.519187875422,23121445
AM LUSTGARTEN / KARL-LIEBKNECHT-STR. / LUSTGARTEN,4,2015,32,13.401771799999999,52.5186086,4611698-23121445
AM WEIDENDAMM,3,2015,32,13.3898143748796,52.5220550582803,4610472
ANNENSTR.,3,2015,32,13.412625053437,52.5088295348963,4612871
ANNENSTR. / HEINRICH-HEINE-STR.,7,2015,32,13.41486655,52.50819335,4612432-4612871
AXEL-SPRINGER-STR. / BEUTHSTR.,2,2015,32,13.4010653,52.5104669,4611785-4611786
AXEL-SPRINGER-STR. / KOMMANDANTENSTR.,1,2015,32,13.4001179,52.5095187,4611785-4612401
AXEL-SPRINGER-STR. / KRAUSENSTR.,1,2015,32,13.4005031,52.5099954,4588225-4611785
AXEL-SPRINGER-STR. / LEIPZIGER STR. / NIEDERWALLSTR. / SEYDELSTR. / SPITTELMARKT,6,2015,32,13.4014817875,52.5113642125,4396109-4611714-4611723-4611785-4612403
AXEL-SPRINGER-STR. / SCHÜTZENSTR.,1,2015,32,13.39973915,52.509103249999995,4611773-4611785
AXEL-SPRINGER-STR. / ZIMMERSTR.,3,2015,32,13.3991174,52.5081948,4611774-4611785
BEBELPLATZ / UNTER DEN LINDEN,1,2015,32,13.3932888,52.5172218,4611690-4611699
BEHRENSTR.,3,2015,32,13.3854063926665,52.5154064302115,4402014
BEHRENSTR. / GLINKASTR.,1,2015,32,13.3860575,52.5154509,4402014-4588220
BEHRENSTR. / MAUERSTR.,1,2015,32,13.384529,52.5153492,4402014-4588224
BERNHARD-WEIß-STR.,1,2015,32,13.4165091362901,52.5235777936852,4613306
BERNHARD-WEIß-STR. / ALEXANDERSTR.,1,2015,32,13.4152834,52.5227306,4613110-4613306
BEUTHSTR.,2,2015,32,13.4019511571014,52.5096599858319,4611786
BREITE STR.,1,2015,32,13.4041564720689,52.515239064382,37289106
BREITE STR. / GERTRAUDENSTR. / MÜHLENDAMM / FISCHERINSEL,11,2015,32,13.405756199999999,52.51405245,4773463-4840859-23851917-37289106
BRÜCKENSTR.,5,2015,32,13.4172571269531,52.5125835623591,4612431
BRÜCKENSTR. / RUNGESTR.,3,2015,32,13.4171834,52.5124398,4612422-4612431
CHARLOTTENSTR.,5,2015,32,13.3916375712477,52.5116418608124,22972468
CHARLOTTENSTR. / BEHRENSTR.,3,2015,32,13.3909354,52.5157487,4402014-22972468
CHARLOTTENSTR. / FRANZÖSISCHE STR.,2,2015,32,13.3911099,52.5148805,22972468-23755739
CHARLOTTENSTR. / KRAUSENSTR.,3,2015,32,13.3919837,52.5095751,4588225-22972468
CHARLOTTENSTR. / KRONENSTR.,1,2015,32,13.3916854,52.5113102,4611716-22972468
CHARLOTTENSTR. / LEIPZIGER STR.,2,2015,32,13.3918337,52.5104474,4396109-22972468
CHARLOTTENSTR. / MOHRENSTR.,4,2015,32,13.3915529,52.512229,22972468-23755961
CHARLOTTENSTR. / SCHÜTZENSTR.,1,2015,32,13.392134,52.508674,4611773-22972468
CHARLOTTENSTR. / TAUBENSTR. / GENDARMENMARKT,1,2015,32,13.3913825,52.5131163,4588222-22972468
CHARLOTTENSTR. / UNTER DEN LINDEN,2,2015,32,13.39070725,52.51713105,4611699-22972468
CHARLOTTENSTR. / ZIMMERSTR.,2,2015,32,13.3922625,52.5078008,4611774-22972468
DIRCKSENSTR. / GRUNERSTR.,2,2015,32,13.4139001,52.51997245,4611726-4613096
DIRCKSENSTR. / KARL-LIEBKNECHT-STR.,3,2015,32,13.4100096,52.5225452,4611698-4613096
DOROTHEENSTR.,1,2015,32,13.3865578513073,52.5185887013312,4399491
DOROTHEENSTR. / AM KUPFERGRABEN,1,2015,32,13.3961825,52.5197218,4399491-4610480
DOROTHEENSTR. / CHARLOTTENSTR. / PLANCKSTR.,1,2015,32,13.3904163,52.518908,4399491-22972454-22972468
DOROTHEENSTR. / FRIEDRICHSTR.,4,2015,32,13.3885439,52.5187163,4399491-4402228
DOROTHEENSTR. / NEUSTÄDTISCHE KIRCHSTR.,2,2015,32,13.385483,52.5185274,4399491-153698380
DRESDENER STR.,1,2015,32,13.4145483119874,52.5054359333656,4612864
DRESDENER STR. / ANNENSTR. / HEINRICH-HEINE-STR.,1,2015,32,13.414099275,52.508314825,4612432-4612864-4612871
DRESDENER STR. / VERBINDUNGSWEG ZW. DRESDENER STR. U. HEINRICH-HE / HEINRICH-HEI,1,2015,32,13.414184547422977,52.50522050762305,4612864
EBERTSBRÜCKE / AM KUPFERGRABEN / AM WEIDENDAMM / GESCHWISTER-SCHOLL-STR.,1,2015,32,13.3916428,52.5220744,4610472-4610480-31313667
EBERTSTR. / HANS-VON-BÜLOW-STR. / VOßSTR.,3,2015,32,13.37673555,52.510760475,4588215-36259518-159081775
EBERTSTR. / POTSDAMER PLATZ,1,2015,32,13.37663235,52.5100992,4396116-36259518
EBERTSTR. / POTSDAMER PLATZ / LEIPZIGER PLATZ,5,2015,32,13.376717249999999,52.509811675,4396116-34832961-36259518
ERNA-BERGER-STR. / STRESEMANNSTR.,1,2015,32,13.3775085,52.5083555,4396526-181472197
FISCHERINSEL,3,2015,32,13.4061015209836,52.5126863954969,4840859
FRANZÖSISCHE STR.,6,2015,32,13.3891991634984,52.5147643337639,23755739
FRANZÖSISCHE STR. / HINTER DER KATHOLISCHEN KIRCHE,3,2015,32,13.3955002,52.5151553,4773029-23755739
FRANZÖSISCHE STR. / OBERWALLSTR. / WERDERSCHER MARKT,1,2015,32,13.3967793,52.5152102,4611691-4611696-23755739
FRIEDRICHSTR.,10,2015,32,13.3892174818268,52.5141637312519,4402228
FRIEDRICHSTR. / BEHRENSTR.,2,2015,32,13.3890366,52.5156494,4402014-4402228
FRIEDRICHSTR. / FRANZÖSISCHE STR.,2,2015,32,13.3891805,52.5147632,4402228-23755739
FRIEDRICHSTR. / GEORGENSTR.,1,2015,32,13.38834565,52.51982825,4402228-4610476
FRIEDRICHSTR. / JÄGERSTR.,1,2015,32,13.3893371,52.5138539,4402228-4588219
FRIEDRICHSTR. / KRAUSENSTR.,3,2015,32,13.3900548,52.5094384,4402228-4588225
FRIEDRICHSTR. / KRONENSTR.,1,2015,32,13.3897577,52.5112313,4402228-4611716
FRIEDRICHSTR. / LEIPZIGER STR.,6,2015,32,13.3899021,52.5103327,4396109-4402228
FRIEDRICHSTR. / MITTELSTR.,2,2015,32,13.3886431,52.5180274,4402228-4412868
FRIEDRICHSTR. / MOHRENSTR.,1,2015,32,13.3896085,52.5121489,4402228-23755961
FRIEDRICHSTR. / REICHSTAGUFER / AM WEIDENDAMM / WEIDENDAMMER BRÜCKE (SPREE),1,2015,32,13.388022791129051,52.521765679487935,4402228-4610472-6228081-34848160
FRIEDRICHSTR. / UNTER DEN LINDEN,5,2015,32,13.3887758,52.5171712,4402228-4611699
FRIEDRICHSTR. / ZIMMERSTR.,5,2015,32,13.3903319,52.507675,4402228-4611774
GERTRAUDENSTR.,2,2015,32,13.404553381895,52.5133070510851,4773463
GESCHWISTER-SCHOLL-STR.,1,2015,32,13.3917870632924,52.5211047023747,31313667
GLINKASTR.,1,2015,32,13.3863117283719,52.5140082045976,4588220
GLINKASTR. / MOHRENSTR.,3,2015,32,13.386651,52.5119242,4588220-23755961
GLINKASTR. / NEUSTÄDTISCHE KIRCHSTR. / UNTER DEN LINDEN,1,2015,32,13.3857552,52.5169623,4588220-4611699-153698380
GROßER JÜDENHOF / GRUNERSTR. / JÜDENSTR.,3,2015,32,13.4101166,52.5177662,4611726-4612968
GRUNERSTR.,4,2015,32,13.41209082499,52.519026318099,4611726
GRUNERSTR. / KLOSTERSTR.,1,2015,32,13.411502,52.5186442,4611726-4612969
GRUNERSTR. / MOLKENMARKT / MÜHLENDAMM / SPANDAUER STR.,4,2015,32,13.408795419789564,52.51658925152219,4611726-4612963-4773465-23851917
HAUSVOGTEIPLATZ / NIEDERWALLSTR.,1,2015,32,13.3971734,52.5133438,4611711-4611714
HEINRICH-HEINE-STR.,2,2015,32,13.4146348699397,52.5086415904776,4612432
HINTER DEM GIEßHAUS / OBERWALLSTR. / UNTER DEN LINDEN,1,2015,32,13.396317368782224,52.517433702164446,4610524-4611691-4611699
HIRTENSTR. / KARL-LIEBKNECHT-STR.,2,2015,32,13.4133079,52.5251427,4611698-4613298
HOLZMARKTSTR.,6,2015,32,13.4239176914567,52.513459231936,4615597
HOLZMARKTSTR. / LICHTENBERGER STR.,1,2015,32,13.42420895,52.51352355,4615597-4615604
JÄGERSTR.,1,2015,32,13.3912485,52.5139738,4588219
JANNOWITZBRÜCKE / BRÜCKENSTR. / MÄRKISCHES UFER,2,2015,32,13.41775305,52.513874924999996,4566442-4612431-25086766
JERUSALEMER STR. / LEIPZIGER STR.,5,2015,32,13.3967134,52.5109615,4396109-4611712
JÜDENSTR. / GUSTAV-BÖß-STR.,1,2015,32,13.4096988,52.518252,4612968-128396189
KARL-LIEBKNECHT-STR.,8,2015,32,13.4093267371756,52.52240401222,4611698
KARL-LIEBKNECHT-STR. / SPANDAUER STR.,5,2015,32,13.404820050000001,52.520039100000005,4611698-4773465
KARL-MARX-ALLEE,3,2015,32,13.4373518396522,52.5178988159103,4615614
KARL-MARX-ALLEE / SCHILLINGSTR.,10,2015,32,13.4223646,52.5200767,4615614-43087099
KLEINE KURSTR. / KURSTR.,1,2015,32,13.401588,52.512261,15973619-24509318
KLEINE KURSTR. / NIEDERWALLSTR.,1,2015,32,13.4009529,52.511696,4611714-24509318
KÖPENICKER STR.,7,2015,32,13.4279516019891,52.5074723749187,4612423
KÖPENICKER STR. / BETHANIENDAMM,1,2015,32,13.4282589,52.5073532,4612423-29548010
KÖPENICKER STR. / BRÜCKENSTR. / HEINRICH-HEINE-STR.,4,2015,32,13.4164601,52.5110048,4612423-4612431-4612432
KÖPENICKER STR. / ENGELDAMM,2,2015,32,13.4277517,52.5075499,4612423-4878045
KÖPENICKER STR. / MICHAELKIRCHSTR.,3,2015,32,13.4211702,52.5097747,4612423-4612875
KÖPENICKER STR. / NEUE JAKOBSTR. / SCHULZE-DELITZSCH-PLATZ,1,2015,32,13.4136794,52.5114046,4612416-4612423
KÖPENICKER STR. / OHMSTR.,1,2015,32,13.417449,52.5107465,4612423-195430957
KÖTHENER STR. / STRESEMANNSTR.,1,2015,32,13.37789545,52.50797475,4396526-4611869
KRONENSTR.,2,2015,32,13.3935103353243,52.5114385725619,4611716
KURSTR. / SPITTELMARKT,4,2015,32,13.402477,52.5118675,4611723-15973619
LEGIENDAMM / HEINRICH-HEINE-PLATZ / MICHAELKIRCHPLATZ,2,2015,32,13.417644492610876,52.506363554242,4612872-4612873-31892900
LEIPZIGER PLATZ,1,2015,32,13.378150821735,52.5096206646225,34832961
LEIPZIGER STR.,11,2015,32,13.3919445684159,52.5104953631367,4396109
LEIPZIGER STR. / LEIPZIGER PLATZ,5,2015,32,13.379479,52.5096954,4396109-34832961
LEIPZIGER STR. / MAUERSTR.,1,2015,32,13.3873928,52.5101907,4396109-4588224
LEUSCHNERDAMM / BETHANIENDAMM,1,2015,32,13.4193403,52.5057654,4612868-29548010
LEUSCHNERDAMM / MICHAELKIRCHPLATZ / ENGELDAMM,1,2015,32,13.4195858,52.5061195,4612868-4612873-4878045
LICHTENBERGER STR. / SINGERSTR.,1,2015,32,13.426355950000001,52.516086349999995,4615604-4616239
LIEBKNECHTBRÜCKE (SPREE),1,2015,32,13.4022721521616,52.5187906415783,4067932
LITTENSTR. / STRALAUER STR.,3,2015,32,13.415027,52.5157526,4612961-4612965
MAGAZINSTR. / SCHILLINGSTR.,2,2015,32,13.4213337,52.5188215,4615548-43087099
MARIANNENPLATZ / BETHANIENDAMM,4,2015,32,13.4265078,52.5057966,4686493-29548010
MARKGRAFENSTR.,1,2015,32,13.3939788276041,52.5092681188529,4611706
MARKGRAFENSTR. / FRANZÖSISCHE STR.,3,2015,32,13.3930327,52.5149974,4611706-23755739
MARKGRAFENSTR. / KRAUSENSTR.,1,2015,32,13.3939038,52.5096905,4588225-4611706
MARKGRAFENSTR. / MOHRENSTR.,4,2015,32,13.3934595,52.5123301,4611706-23755961
MENDELSSOHNSTR. / MOLLSTR.,1,2015,32,13.4180159,52.526142,4613112-4614989
MICHAELKIRCHPLATZ,1,2015,32,13.41953721792,52.5079167931156,4612873
MOHRENSTR.,3,2015,32,13.3887195067376,52.5120563727705,23755961
MOLKENMARKT / MÜHLENDAMM / POSTSTR.,1,2015,32,13.4082152,52.51614135,4612963-23851917-159482052
MOLKENMARKT / STRALAUER STR.,1,2015,32,13.4107627,52.516069,4612961-4612963
MOLLSTR.,1,2015,32,13.4215198050939,52.5247060612636,4613112
MOLLSTR. / PLATZ DER VEREINTEN NATIONEN,2,2015,32,13.4262253,52.523131250000006,4613112-4615402
MÜHLENDAMM,1,2015,32,13.407315,52.5155038,23851917
NEUE GRÜNSTR.,1,2015,32,13.4052102390979,52.5095125672486,4612410
NEUE GRÜNSTR. / SEYDELSTR.,1,2015,32,13.4045837,52.5089291,4612403-4612410
NEUE ROßSTR. / WALLSTR.,4,2015,32,13.40877975,52.5119818,4612414-4612429
NIEDERKIRCHNERSTR.,2,2015,32,13.3822679986224,52.5072225512734,4396528
NIEDERKIRCHNERSTR. / STRESEMANNSTR.,3,2015,32,13.379159,52.5070418,4396526-4396528
NIEDERKIRCHNERSTR. / ZIMMERSTR. / WILHELMSTR.,1,2015,32,13.3855255,52.5074274,4396528-4401967-4611774
NIEDERLAGSTR. / WERDERSCHER MARKT,1,2015,32,13.398027,52.5154356,4611693-4611696
NIEDERWALLSTR.,1,2015,32,13.3993095210086,52.5123646993849,4611714
OTTO-BRAUN-STR.,1,2015,32,13.4201775735151,52.5251683759866,4790833
OTTO-BRAUN-STR. / ALEXANDERSTR. / KARL-MARX-ALLEE,17,2015,32,13.4167149,52.5220587,4613110-4615614-4790833
OTTO-BRAUN-STR. / MOLLSTR.,15,2015,32,13.420028349999999,52.52530445,4613112-4790833
OTTO-BRAUN-STR. / THEANOLTE-BÄHNISCH-STR.,2,2015,32,13.4177359,52.5234568,4790833-19801644
OTTO-BRAUN-STR. / WADZECKSTR.,2,2015,32,13.4185717,52.5242011,4790833-28679067
PANORAMASTR.,2,2015,32,13.4099431203643,52.5214738917544,72157169
PAULA-THIEDE-UFER,1,2015,32,13.4282359963279,52.5090238772732,176031312
PAULA-THIEDE-UFER / BETHANIENDAMM / ENGELDAMM / SCHILLINGBRÜCKE (SPREE),1,2015,32,13.428610800000001,52.5084436,4878045-29548009-29548010-176031312
PLANCKSTR.,1,2015,32,13.3899844613189,52.5205164912927,22972454
POSTSTR.,1,2015,32,13.4065628227262,52.5165993752624,159482052
POTSDAMER PLATZ,1,2015,32,13.376433540559,52.5094020305018,4396116
PRINZENSTR. / SEBASTIANSTR. / HEINRICH-HEINE-STR.,1,2015,32,13.4116815,52.504919525000005,4612432-4612696-7913573
RATHAUSSTR.,2,2015,32,13.4085054827612,52.5189702528066,24540240
REICHSTAGUFER,1,2015,32,13.3827413619995,52.5193491041647,34848160
ROßSTRAßENBRÜCKE / MÄRKISCHES UFER / NEUE ROßSTR.,2,2015,32,13.40833675,52.512294075,4566442-4612414-339201210
SCHINKELPLATZ,1,2015,32,13.3988362481172,52.5166481289724,4611694
SCHINKELPLATZ / AM ZEUGHAUS / UNTER DEN LINDEN / SCHLOßBRÜCKE,2,2015,32,13.398009116666666,52.517633499999995,4610525-4611694-4611699-15971197
SCHLOßBRÜCKE,1,2015,32,13.3985494814089,52.517590390904,15971197
SCHLOßPLATZ,1,2015,32,13.4007565932101,52.5181283201757,15971196
SCHLOßPLATZ / BREITE STR.,2,2015,32,13.402419,52.5164264,15971196-37289106
SCHLOßPLATZ / SCHLOßBRÜCKE / LUSTGARTEN,1,2015,32,13.39891645,52.51765955,15971196-15971197
SEYDELSTR.,1,2015,32,13.4035181853085,52.5098344340165,4612403
SINGERSTR.,1,2015,32,13.4286487104042,52.5155653326479,4616239
SPANDAUER STR.,2,2015,32,13.4059758285952,52.5191970737026,4773465
SPANDAUER STR. / RATHAUSSTR.,3,2015,32,13.4072136,52.5183417,4773465-24540240
STRALAUER STR. / WAISENSTR.,1,2015,32,13.4144931,52.5158013,4612961-43164692
STRESEMANNSTR.,3,2015,32,13.3829133704098,52.5039536149827,4396526
STRESEMANNSTR. / POTSDAMER PLATZ,1,2015,32,13.37713175,52.5086027,4396116-4396526
TAUBENSTR.,1,2015,32,13.3900927698466,52.5130368229115,4588222
TORSTR.,1,2015,32,13.4037587151638,52.5296974176486,4597208
TORSTR. / KARL-LIEBKNECHT-STR. / MOLLSTR. / PRENZLAUER ALLEE,8,2015,32,13.415626783333332,52.52693821666667,4484427-4597208-4611698-4613112
UNIVERSITÄTSSTR.,1,2015,32,13.3923952002361,52.5187362093478,15977422
UNTER DEN LINDEN,16,2015,32,13.3881127459555,52.5168285619143,4611699
WALLSTR.,1,2015,32,13.4092719023468,52.5121128805236,4612429
WEIDENDAMMER BRÜCKE (SPREE),1,2015,32,13.38795105,52.522128,6228081
WERDERSCHER MARKT / JÄGERSTR.,1,2015,32,13.39830245,52.5147421,4588219-4611696
WILHELMSTR.,2,2015,32,13.384482183778,52.5094917125722,4401967
WILHELMSTR. / LEIPZIGER STR.,3,2015,32,13.3842175,52.5100067,4396109-4401967
ZIMMERSTR.,3,2015,32,13.3923218120403,52.5078042815909,4611774
AGRICOLASTR. / WIKINGERUFER,1,2015,33,13.3303912,52.5215037,4490367-4592334
ALT-MOABIT,9,2015,33,13.3487548937279,52.5246567223898,4397762
ALT-MOABIT / BEUSSELSTR. / KAISERIN-AUGUSTA-ALLEE,1,2015,33,13.3274511,52.5243617,4397762-4403863-4403874
ALT-MOABIT / BOCHUMER STR.,2,2015,33,13.3377348,52.525453,4397762-4540510
ALT-MOABIT / ELBERFELDER STR.,1,2015,33,13.3362497,52.5249204,4397762-4410547
ALT-MOABIT / GOTZKOWSKYSTR.,3,2015,33,13.3297744,52.5237883,4397762-4540284
ALT-MOABIT / KREFELDER STR. / THUSNELDA-ALLEE,2,2015,33,13.3393057,52.52571275,4397762-4540514-4571954
ALT-MOABIT / OTTOSTR.,1,2015,33,13.3348842,52.5247308,4397762-4540287
ALT-MOABIT / STROMSTR.,11,2015,33,13.3427838,52.5254566,4397762-4592283
AN DER PUTLITZBRÜCKE,1,2015,33,13.3441540601071,52.5373559969815,4397270
AN DER PUTLITZBRÜCKE / FRIEDRICH-KRAUSE-UFER / FÖHRER BRÜCKE,2,2015,33,13.344389802926525,52.5383616977733,4397270-4543443-4543446
BERLICHINGENSTR. / HUTTENSTR. / REUCHLINSTR.,1,2015,33,13.3248569,52.5277937,4540297-4543405-4763465
BERLICHINGENSTR. / SICKINGENSTR.,1,2015,33,13.3247785,52.53228,4410412-4540297
BEUSSELSTR.,2,2015,33,13.32842395328,52.5326177567385,4403863
BEUSSELSTR. / HUTTENSTR. / TURMSTR.,2,2015,33,13.328652,52.5273773,4403863-4410061-4763465
BEUSSELSTR. / SICKINGENSTR. / SIEMENSSTR.,5,2015,33,13.328365625,52.5329624,4403863-4410412-4592177
BEUSSELSTR. / WICLEFSTR. / WITTSTOCKER STR.,1,2015,33,13.328562,52.5311434,4403863-203910789-203910792
BIRKENSTR.,1,2015,33,13.3459231596313,52.5311004430358,4581765
BIRKENSTR. / HAVELBERGER STR. / PERLEBERGER STR.,2,2015,33,13.347195968094676,52.530942077075096,4581765-4592212-4592573
BIRKENSTR. / PUTLITZSTR. / STEPHANSTR. / STROMSTR.,3,2015,33,13.343233916666668,52.53198515,4581765-4592214-4592283-4675798
BIRKENSTR. / WILHELMSHAVENER STR.,1,2015,33,13.3413369,52.5322749,4540291-4581765
BIRKENSTR. / WILSNACKER STR.,1,2015,33,13.3510913,52.5297624,4397269-4581765
BREDOWSTR. / TURMSTR.,1,2015,33,13.339927,52.526431,4410061-34487458
BUNDESRATUFER,1,2015,33,13.3390089931072,52.5222769926763,4410956
BUNDESRATUFER / HANSA-UFER / LEVETZOWSTR. / HANSABRÜCKE,1,2015,33,13.3376369,52.519752966666665,4403837-4410536-4410956-24654526
CLAIRE-WALDOFF-PROMENADE / INVALIDENSTR.,1,2015,33,13.3607447,52.5237909,4395577-4410151
DÖBERITZER STR. / HEIDESTR.,1,2015,33,13.3690833,52.5296633,4389558-25359021
ELLEN-EPSTEIN-STR.,2,2015,33,13.3489896928884,52.5358789000041,28698789
EMDENER STR. / TURMSTR.,1,2015,33,13.3333059,52.5269945,4410061-4540285
ERNA-SAMUEL-STR.,2,2015,33,13.3355036290224,52.5343431905564,182859952
EUROPAPLATZ,1,2015,33,13.369602514088,52.5258155243297,35631127
FELDZEUGMEISTERSTR. / PERLEBERGER STR.,1,2015,33,13.351974,52.5331875,4410995-4592573
FRIEDRICH-KRAUSE-UFER,3,2015,33,13.3523056657879,52.5387313873593,4543446
FRIEDRICH-KRAUSE-UFER / HEIDESTR. / PERLEBERGER STR.,8,2015,33,13.3603543,52.5373187,4389558-4543446-4592573
FRIEDRICH-LIST-UFER / EUROPAPLATZ,1,2015,33,13.3706782,52.5259077,24004725-35631127
FRIEDRICH-LIST-UFER / HEIDESTR. / INVALIDENSTR.,1,2015,33,13.37065811187825,52.52707701205133,4389558-4395577-24004725
FRIEDRICH-LIST-UFER / RAHEL-HIRSCH-STR. / GUSTAV-HEINEMANN-BRÜCKE,1,2015,33,13.370729714181575,52.52339061780675,4395433-15405394-24004725
GOTZKOWSKYSTR.,1,2015,33,13.329897905019,52.5245782373756,4540284
GOTZKOWSKYSTR. / LEVETZOWSTR.,1,2015,33,13.329528,52.5229102,4403837-4540284
HEIDESTR.,1,2015,33,13.3659267729567,52.5328905002669,4389558
HEIDESTR. / NORDHAFENBRÜCKE,1,2015,33,13.3630236,52.5358061,4389558-5133264
HUTTENSTR.,2,2015,33,13.3219241165481,52.5281107128179,4763465
HUTTENSTR. / WIEBESTR.,1,2015,33,13.3194682,52.5283844,4540280-4763465
INVALIDENSTR.,3,2015,33,13.3771797303975,52.528784459018,4395577
JAGOWSTR. / LEVETZOWSTR.,1,2015,33,13.3337973,52.5213973,4403837-4490369
KAISERIN-AUGUSTA-ALLEE,5,2015,33,13.3161551681986,52.5257885486183,4403874
KAISERIN-AUGUSTA-ALLEE / REUCHLINSTR.,1,2015,33,13.3239507,52.5254138,4403874-4543405
KREFELDER STR.,2,2015,33,13.3395498309259,52.5242513654724,4540514
LEHRTER STR.,5,2015,33,13.3620491664271,52.5305317369206,4396816
LEHRTER STR. / CLARA-JASCHKE-STR. / INVALIDENSTR.,5,2015,33,13.365877,52.5252863,4395253-4395577-4396816
LEHRTER STR. / LEHRTER STR.,1,2015,33,13.3620491664271,52.5305317369206,4396816
LEHRTER STR. / PERLEBERGER STR.,4,2015,33,13.3574419,52.5359638,4396816-4592573
LÜBECKER STR. / PERLEBERGER STR.,2,2015,33,13.3453517,52.5298666,4592573-169709433
LÜBECKER STR. / TURMSTR.,1,2015,33,13.3453703,52.5262051,4410061-169709433
MINNA-CAUER-STR. / TUNNEL TIERGARTEN SPREEBOGEN / INVALIDENSTR. / TUNNEL TIERGAR,1,2015,33,13.367799034188401,52.527038228529705,4389552-4389554-4395577
NEUES UFER / SICKINGENSTR. / SICKINGENBRÜCKE,1,2015,33,13.3143829,52.530347,4410412-4410470-4540254
OLDENBURGER STR.,2,2015,33,13.3360996563709,52.5300989456786,4540286
OLDENBURGER STR. / OTTOSTR. / TURMSTR.,1,2015,33,13.335445750000002,52.5267485,4410061-4540286-4540287
OTTOSTR. / ZWINGLISTR.,1,2015,33,13.335155,52.5254447,4540287-4543407
PERLEBERGER STR.,3,2015,33,13.351058505691,52.5326822841945,4592573
PERLEBERGER STR. / ELLEN-EPSTEIN-STR.,4,2015,33,13.3567215,52.5356069,4592573-28698789
PERLEBERGER STR. / RATHENOWER STR. / STENDALER STR.,1,2015,33,13.350513900000001,52.532615,4410101-4592573-4597360
PERLEBERGER STR. / STROMSTR.,3,2015,33,13.343265800000001,52.52884935,4592283-4592573
PERLEBERGER STR. / WILSNACKER STR.,1,2015,33,13.3493002,52.5318554,4397269-4592573
QUITZOWSTR. / ELLEN-EPSTEIN-STR.,2,2015,33,13.3488305,52.53502095,4410445-28698789
QUITZOWSTR. / RATHENOWER STR.,1,2015,33,13.3496563,52.5351043,4410101-4410445
RATHENOWER STR.,1,2015,33,13.353633765193,52.5288197003347,4410101
RATHENOWER STR. / SEYDLITZSTR.,1,2015,33,13.3563782,52.5255387,4410101-4410148
RATHENOWER STR. / TURMSTR.,1,2015,33,13.3553024,52.5266889,4410061-4410101
ROSTOCKER STR.,1,2015,33,13.3267027609041,52.5301006185356,38279333
ROSTOCKER STR. / WITTSTOCKER STR.,1,2015,33,13.3266702,52.5309551,38279333-203910792
SICKINGENSTR.,2,2015,33,13.3213531969622,52.5316424977219,4410412
SICKINGENSTR. / UFNAUSTR.,1,2015,33,13.3167291,52.5307792,4410412-4540281
SIEMENSSTR.,1,2015,33,13.3340019103189,52.5329607957851,4592177
STROMSTR.,6,2015,33,13.3432015245882,52.5274223608619,4592283
STROMSTR. / BUGENHAGENSTR.,1,2015,33,13.3431968,52.5281207,4592283-22561045
STROMSTR. / TURMSTR.,6,2015,33,13.3431575,52.5262964,4410061-4592283
TURMSTR.,7,2015,33,13.3418484908189,52.5263838263672,4410061
WALDSTR. / WICLEFSTR.,1,2015,33,13.3313391,52.5308761,4703556-203910789
WASHINGTONPLATZ / ELLA-TREBE-STR.,1,2015,33,13.3681993,52.5241965,4401662-108457449
WESTHAFENSTR.,1,2015,33,13.3365198212384,52.5376028193631,4592297
WILSNACKER STR.,3,2015,33,13.3513531419699,52.5283989464977,4397269
AHORNSTEIG / SIMSONWEG / BREMER WEG / EBERTSTR. / PLATZ DES 18. MÄRZ,2,2015,34,13.368442425000001,52.5150109875,4773414-22797042-24240304-24736594-36259518
BEHRENSTR.,2,2015,34,13.3854063926665,52.5154064302115,4402014
DOROTHEENSTR. / WILHELMSTR.,3,2015,34,13.3804351,52.5181442,4399491-4401967
EBERTSTR. / HANNAH-ARENDT-STR.,2,2015,34,13.3772219,52.5129952,4597319-36259518
EBERTSTR. / IN DEN MINISTERGÄRTEN,1,2015,34,13.3771546,52.5121999,4597322-36259518
HANNAH-ARENDT-STR.,1,2015,34,13.3795645943635,52.5134614763093,4597319
HANNAH-ARENDT-STR. / WILHELMSTR. / FRANZÖSISCHE STR.,3,2015,34,13.3821056,52.5139647,4401967-4597319-23755739
LENNÉSTR. / EBERTSTR.,3,2015,34,13.3770294,52.51241555,25776568-36259518
MARGARETE-STEFFIN-STR. / REINHARDTSTR.,2,2015,34,13.3773611,52.5221992,4592727-35556702
MARSCHALLBRÜCKE (SPREE) / SCHIFFBAUERDAMM / LUISENSTR.,2,2015,34,13.380163275000001,52.5196363,4403508-4412885-25945965
