street,count,year,directorate,lat,lng,features
SCHÖNEBERGER UFER,2,2016,34,13.3688167005695,52.5057570550693,32937789
SIGISMUNDSTR.,1,2016,34,13.3664064006471,52.5077440666182,4597353
SIGISMUNDSTR. / STAUFFENBERGSTR.,1,2016,34,13.3636403,52.5082089,4597353-4597354
SPREEWEG,1,2016,34,13.352811987775,52.5161992496346,16577507
STAUFFENBERGSTR.,2,2016,34,13.3635138038864,52.5079363123601,4597354
STAUFFENBERGSTR. / TIERGARTENSTR.,1,2016,34,13.3643875,52.5099916,4597354-4615992
STRAßE DES 17. JUNI,2,2016,34,13.3492441,52.5141554,4068038
STRAßE DES 17. JUNI / YITZHAK-RABIN-STR.,3,2016,34,13.3698278,52.5156985,4068038-31962807
TIERGARTENSTR.,5,2016,34,13.3605019448845,52.5098376867061,4615992
TIERGARTENSTR. / HERBERT-VON-KARAJAN-STR.,1,2016,34,13.3684459,52.5106751,4615992-15390093
TIERGARTENSTR. / KEMPERPLATZ / BEN-GURION-STR. / TUNNEL TIERGARTEN SPREEBOGEN /,7,2016,34,13.371411361719801,52.510449677343395,4389552-4615992-160971191-160971199
TIERGARTENUFER,1,2016,34,13.3339343967221,52.5130227156667,329890679
WILLY-BRANDT-STR. / OTTO-VON-BISMARCK-ALLEE,1,2016,34,13.37126265,52.520832600000006,4574161-67713451
FLOTTWELLSTR. / SCHÖNEBERGER UFER,1,2016,34,13.3732447,52.5035087,4618782-32937789
AFRIKANISCHE STR.,4,2016,35,13.33658930579,52.5535560591182,4674374
AFRIKANISCHE STR. / AMRUMER STR. / SEESTR.,2,2016,35,13.344128975,52.546213675,4400153-4429838-4674374
AFRIKANISCHE STR. / OTAWISTR. / WINDHUKER STR.,1,2016,35,13.335855174999999,52.553290425,4605295-4674374-5367671
AFRIKANISCHE STR. / PETERSALLEE,1,2016,35,13.3346576,52.5568987,4674374-4674386
AFRIKANISCHE STR. / TOGOSTR. / NACHTIGALPLATZ,2,2016,35,13.335099549999999,52.5562981,4596957-4674374-4674380
AFRIKANISCHE STR. / TRANSVAALSTR.,1,2016,35,13.3391289,52.5503475,4581772-4674374
AMRUMER STR.,1,2016,35,13.3467363240649,52.5440959586352,4400153
AMRUMER STR. / BRÜSSELER STR.,1,2016,35,13.3460164,52.5448673,4400153-4581776
AMRUMER STR. / FÖHRER STR. / LUXEMBURGER STR. / TORFSTR.,2,2016,35,13.3495486,52.54218840000001,4400153-4401840-4543444-4543573
AMRUMER STR. / OSTENDER STR.,1,2016,35,13.3474093,52.5438349,4400153-28335665
ANTONSTR.,1,2016,35,13.3634136694984,52.5469845740115,53163726
ANTONSTR. / PLANTAGENSTR. / RUHEPLATZSTR.,1,2016,35,13.3628677738769,52.546570794834295,4594805-25070103-53163726
ANTWERPENER STR.,1,2016,35,13.3504229836323,52.5473324676871,4594087
ANTWERPENER STR. / SEESTR. / TOGOSTR.,4,2016,35,13.348524,52.5486299,4429838-4594087-4596957
BARFUSSTR.,2,2016,35,13.3497820359387,52.5573476179493,4581771
BARFUSSTR. / EDINBURGER STR.,1,2016,35,13.3479838,52.5561823,4581771-4581781
BARFUSSTR. / MÜLLERSTR. / TRANSVAALSTR.,1,2016,35,13.34516025,52.5543248,4071971-4581771-4581772
BRIENZER STR. / UNGARNSTR.,1,2016,35,13.361352,52.5576636,4581779-4610038
BRÜSSELER STR.,1,2016,35,13.3499536326951,52.5469014699841,4581776
BUCHSTR. / FÖHRER STR.,1,2016,35,13.3468558,52.5403561,4543444-4543567
BURGSDORFSTR.,1,2016,35,13.3625649826628,52.5427465547548,4543575
BURGSDORFSTR. / MÜLLERSTR.,2,2016,35,13.364066,52.5437037,4071971-4543575
CAMBRIDGER STR.,1,2016,35,13.3365234772187,52.5630030975646,4674701
DOHNAGESTELL,1,2016,35,13.3314505118281,52.5461665035,4531771
DOHNAGESTELL / SEESTR.,2,2016,35,13.3355842,52.5420291,4429838-4531771
FEHMARNER STR. / NORDUFER,1,2016,35,13.3507644,52.5393023,4543436-208379211
FENNSTR.,3,2016,35,13.3657245794444,52.5398337649657,4402643
FENNSTR. / MÜLLERSTR.,6,2016,35,13.3684887,52.541111599999994,4071971-4402643
FENNSTR. / REINICKENDORFER STR. / SCHÖNWALDER STR.,6,2016,35,13.369813825000001,52.541777025,4402643-4541085-24700551
FENNSTR. / TEGELER STR.,12,2016,35,13.3615995,52.5379488,4402643-4632773
FÖHRER STR. / NORDUFER / FÖHRER BRÜCKE,3,2016,35,13.344972455927826,52.53908714815625,4543436-4543443-4543444
GENTER STR. / LÜDERITZSTR. / SEESTR.,1,2016,35,13.3501554,52.5496934,4429838-4581773-4581778
GENTER STR. / TRIFTSTR.,1,2016,35,13.3590133,52.5439257,4543569-4581778
GERICHTSTR. / REINICKENDORFER STR.,1,2016,35,13.3701891,52.54466775,4541085-4595080
GRONINGER STR.,1,2016,35,13.3618612644105,52.5530072553117,32008925
GRONINGER STR. / LIEBENWALDER STR.,1,2016,35,13.3620783,52.5520124,4555096-32008925
GUINEASTR. / LÜTTICHER STR. / SEESTR.,1,2016,35,13.346346,52.5477112,4429838-4429871-4581775
HOCHSTÄDTER STR. / MAXSTR. / NAZARETHKIRCHSTR.,1,2016,35,13.363198,52.5502792,4555098-4555099-4594783
INDISCHE STR. / UNGARNSTR.,1,2016,35,13.3562599,52.555476,4581779-4581780
KAMERUNER STR. / LÜDERITZSTR.,1,2016,35,13.3477536,52.5510778,4581773-4581774
KAMERUNER STR. / MÜLLERSTR.,1,2016,35,13.3492596,52.5520911,4071971-4581774
KONGOSTR. / MÜLLERSTR. / TÜRKENSTR.,1,2016,35,13.34716635,52.5531831,4071971-4581787-5117259
LIEBENWALDER STR. / REINICKENDORFER STR.,2,2016,35,13.3668994,52.5521362,4541085-4555096
LINDOWER STR. / LYNARSTR. / MÜLLERSTR.,1,2016,35,13.365926925,52.542471500000005,4071971-4543574-6182064
LÜDERITZSTR.,3,2016,35,13.3454629067793,52.5523343978219,4581773
LUXEMBURGER STR.,1,2016,35,13.3545062245853,52.5439478098062,4401840
LUXEMBURGER STR. / MÜLLERSTR. / SCHULSTR.,2,2016,35,13.359127325,52.546412525,4071971-4401840-4571515
LUXEMBURGER STR. / TEGELER STR.,1,2016,35,13.3550638,52.5440422,4401840-4632773
MALPLAQUETSTR.,1,2016,35,13.3590956211217,52.5509461260686,4555092
MARKSTR. / REGINHARDSTR. / UNGARNSTR. / LOUISE-SCHROEDER-PLATZ,3,2016,35,13.364915933333334,52.55800476666667,4541086-4581779-4610040-4610134
MÜLLERSTR.,25,2016,35,13.3526263421731,52.5500329939132,4071971
MÜLLERSTR. / NAZARETHKIRCHSTR.,1,2016,35,13.3580731,52.5469163,4071971-4555098
MÜLLERSTR. / OFENER STR. / SANSIBARSTR.,1,2016,35,13.34371145,52.555195025,4071971-4581786-4605300
MÜLLERSTR. / OSTENDER STR. / UTRECHTER STR.,1,2016,35,13.3555366,52.548444599999996,4071971-4594785-28335665
MÜLLERSTR. / SEESTR.,6,2016,35,13.35201035,52.5504617,4071971-4429838
MÜLLERSTR. / UNGARNSTR.,2,2016,35,13.3503006,52.5514972,4071971-4581779
NAZARETHKIRCHSTR.,3,2016,35,13.360630927258,52.5486033946053,4555098
NETTELBECKPLATZ,1,2016,35,13.3689549594141,52.544425038024,4595082
NORDUFER,4,2016,35,13.3492536700652,52.5389859980064,4543436
OSLOER STR. / REINICKENDORFER STR. / SEESTR. / LOUISE-SCHROEDER-PLATZ,5,2016,35,13.365575833333333,52.557020916666666,4429838-4541085-4541086-4544060
OUDENARDER STR. / REINICKENDORFER STR.,1,2016,35,13.3662374,52.5534661,4541085-4555097
PANKSTR. / REINICKENDORFER STR.,1,2016,35,13.3706465,52.545262,4541085-4543924
PASEWALKER STR.,1,2016,35,13.368044210615,52.5455879019592,4595083
PLANTAGENSTR. / REINICKENDORFER STR.,2,2016,35,13.3692906,52.5461788,4541085-25070103
PRINZ-EUGEN-STR. / SCHULSTR.,1,2016,35,13.3630824,52.5487678,4571515-375861845
RAVENÉSTR. / REINICKENDORFER STR.,1,2016,35,13.3698661,52.5428796,4541085-4596983
REINICKENDORFER STR.,6,2016,35,13.3688919102475,52.5487705285545,4541085
REINICKENDORFER STR. / NETTELBECKPLATZ,1,2016,35,13.36953710229615,52.544672032858855,4541085-4595082
REINICKENDORFER STR. / SCHERERSTR.,1,2016,35,13.3690422,52.5483722,4541085-120633878
REINICKENDORFER STR. / SCHULSTR.,2,2016,35,13.36738665,52.55149775,4541085-4571515
SCHULSTR.,3,2016,35,13.3653238084751,52.5501729759594,4571515
SEESTR.,4,2016,35,13.3459772072499,52.5475097792242,4429838
SEESTR. / SYLTER STR.,1,2016,35,13.3362871,52.5423982,4429838-4543437
TEGELER STR.,1,2016,35,13.357876577982,52.5407451420761,4632773
TOGOSTR. / TRANSVAALSTR.,1,2016,35,13.3421561,52.5523391,4581772-4596957
TRANSVAALSTR.,2,2016,35,13.3375890137086,52.5493977587916,4581772
UNGARNSTR.,1,2016,35,13.3571275000314,52.5560276372372,4581779
BADSTR.,11,2016,36,13.3821846879565,52.5518983252939,4740761
BADSTR. / BÖTTGERSTR. / BEHMSTR.,4,2016,36,13.386574199999998,52.549412275,4215491-4603311-4740761
BADSTR. / BUTTMANNSTR.,2,2016,36,13.3796467,52.5528066,4740761-57969065
BADSTR. / EXERZIERSTR. / KOLONIESTR. / SCHWEDENSTR. / UFERSTR.,3,2016,36,13.37710875,52.55380325,4544068-4603200-4740761-8004000-8004003
BADSTR. / HOCHSTR.,1,2016,36,13.3853987,52.5500846,4215486-4740761
BADSTR. / PANKSTR. / PRINZENALLEE,3,2016,36,13.38147545,52.552209399999995,4543924-4544070-4740761
BADSTR. / STETTINER STR.,2,2016,36,13.3834372,52.5512744,4603346-4740761
BADSTRAßENBRÜCKE,1,2016,36,13.3877540323814,52.5487097953799,4740760
BEHMSTR.,2,2016,36,13.3952603543023,52.5506357680433,4215491
BELLERMANNSTR. / HEIDEBRINKER STR.,1,2016,36,13.3885868,52.5519463,4603344-4603359
BELLERMANNSTR. / JÜLICHER STR. / BEHMSTR.,1,2016,36,13.3913449,52.5503112,4215491-4603344-28215034
BELLERMANNSTR. / PRINZENALLEE,1,2016,36,13.383622,52.5551236,4544070-4603344
BERNAUER STR.,2,2016,36,13.3944660641299,52.5378118924432,4597231
BERNAUER STR. / SWINEMÜNDER STR.,2,2016,36,13.4000531,52.5393917,4597231-4603411
BERNAUER STR. / WOLLINER STR.,2,2016,36,13.4015572,52.5398222,4597231-4603414
BORNHOLMER STR.,2,2016,36,13.403341356776,52.5545168101507,4588954
BÖTTGERSTR.,1,2016,36,13.3826828176239,52.5487004557364,4603311
BÖTTGERSTR. / HOCHSTR. / HOCHSTRAßENBRÜCKE,1,2016,36,13.383412100000001,52.548503100000005,4215486-4603311-177887706
BOYENSTR. / CHAUSSEESTR.,2,2016,36,13.3732787,52.5380452,4396919-4597207
BRUNNENSTR.,10,2016,36,13.3942556098464,52.5404041910459,4402087
BRUNNENSTR. / BERNAUER STR.,4,2016,36,13.3960869,52.5382802,4402087-4597231
CHAUSSEESTR.,1,2016,36,13.3797338847936,52.5332443752712,4597207
CHAUSSEESTR. / LIESENSTR.,3,2016,36,13.3745282,52.5372642,4597207-34956511
DRONTHEIMER STR. / KOLONIESTR. / OSLOER STR.,3,2016,36,13.377059150000001,52.5564516,4544060-4544068-4610130
EXERZIERSTR.,1,2016,36,13.3741020921389,52.5539455521617,8004000
EXERZIERSTR. / GOTTSCHEDSTR.,2,2016,36,13.3743555,52.5539107,4603196-8004000
GARTENPLATZ / GARTENSTR.,1,2016,36,13.382397,52.5376819,4596993-4597055
GARTENSTR.,1,2016,36,13.3853376571133,52.5352020192009,4596993
GERICHTSTR.,2,2016,36,13.3699194553526,52.5447404726748,4595080
GERICHTSTR. / KOLBERGER STR. / GERICHTSTRAßENBRÜCKE,1,2016,36,13.3742506,52.54364475,4595080-24700549-174172052
GRAUNSTR. / GLEIMSTR.,1,2016,36,13.3978951,52.5462839,4603456-4606142
GRÜNTALER STR. / OSLOER STR. / BORNHOLMER STR.,2,2016,36,13.391400525,52.555232775,4544060-4588954-4632781
GUSTAV-MEYER-ALLEE / HUSSITENSTR. / SCHERINGSTR.,1,2016,36,13.3828472,52.5421968,4597032-4597033-42689935
GUSTAV-MEYER-ALLEE / RÜGENER STR. / BRUNNENSTR.,1,2016,36,13.39105575,52.544690825,4402087-4597033-4603463
HEIDEBRINKER STR. / BEHMSTR.,2,2016,36,13.3878822,52.5500247,4215491-4603359
HOCHSTR.,3,2016,36,13.3807973251509,52.5464659475244,4215486
HUSSITENSTR. / BERNAUER STR.,8,2016,36,13.3912458,52.5361759,4597231-42689935
JÜLICHER STR.,2,2016,36,13.3918042978508,52.5528012010741,28215034
JÜLICHER STR. / BORNHOLMER STR.,2,2016,36,13.39232305,52.5551677,4588954-28215034
JÜLICHER STR. / KLEVER STR. / MÖNKEBERGER STR.,1,2016,36,13.3917541,52.552586,4603351-4603352-28215034
JULIE-WOLFTHORN-STR. / GARTENSTR. / BERNAUER STR.,6,2016,36,13.3874471,52.5334749,4596993-4597231-6183134
KOLBERGER STR. / WIESENSTR.,1,2016,36,13.3773063,52.545554,4597034-174172052
KOLONIESTR. / SOLDINER STR.,1,2016,36,13.380181,52.5603779,4544068-8150022
KUNKELSTR. / SCHÖNWALDER STR. / SCHÖNWALDER STRAßENBRÜCKE,1,2016,36,13.37330395,52.5421908,4596984-24700551-26949493
LIESENSTR.,1,2016,36,13.3770005474389,52.5387302756301,34956511
LORTZINGSTR. / VOLTASTR. / BRUNNENSTR.,1,2016,36,13.392656474999999,52.542527925,4402087-4597039-4887794
MARTIN-OPITZ-STR. / SCHULSTR.,2,2016,36,13.3699433,52.5530322,4571515-4603264
MÜLLERSTR.,1,2016,36,13.3526263421731,52.5500329939132,4071971
MÜLLERSTR. / SCHULZENDORFER STR. / SELLERSTR.,4,2016,36,13.3706269,52.5399047,4071971-4596986-23635726
NEUE HOCHSTR.,3,2016,36,13.3755951025376,52.5407374161161,4543954
NORDBAHNSTR. / WOLLANKSTR.,1,2016,36,13.393206,52.56443,4632866-10856598
OSLOER STR.,5,2016,36,13.3785438517426,52.556192940741,4544060
OSLOER STR. / HEINZ-GALINSKI-STR.,4,2016,36,13.3725025,52.5566627,4544060-4594210
OSLOER STR. / PRINZENALLEE,10,2016,36,13.3842437,52.5560311,4544060-4544070
OSLOER STR. / SCHWEDENSTR.,5,2016,36,13.37380735,52.556709749999996,4544060-8004003
PANKSTR.,5,2016,36,13.3759143138184,52.548753514848,4543924
PANKSTR. / WIESENSTR.,1,2016,36,13.3739736,52.5475498,4543924-4597034
PRINZENALLEE,2,2016,36,13.3860917156246,52.5585620683447,4544070
PRINZENALLEE / SOLDINER STR.,3,2016,36,13.38625565,52.558690600000006,4544070-8150022
PUTBUSSER STR. / RÜGENER STR.,1,2016,36,13.392996,52.5453579,4603408-4603463
RAMLERSTR.,1,2016,36,13.3935458982141,52.5473640092815,182674122
RAMLERSTR. / SWINEMÜNDER STR.,1,2016,36,13.3942491,52.5474031,4603411-182674122
REGINHARDSTR.,1,2016,36,13.3732395769762,52.5654756445082,4610134
REGINHARDSTR. / RESIDENZSTR.,1,2016,36,13.36987125,52.55973675,4594653-4610134
REINICKENDORFER STR.,1,2016,36,13.3688919102475,52.5487705285545,4541085
RESIDENZSTR.,2,2016,36,13.3637681737819,52.5650193591144,4594653
SCHERINGSTR. / GARTENSTR. / LIESENSTR.,5,2016,36,13.3797261,52.5403638,4596993-4597032-34956511
SCHWEDENSTR.,3,2016,36,13.3745400140256,52.5559778688705,8004003
SELLERSTR.,1,2016,36,13.3682202919664,52.5386790412029,23635726
STEEGERSTR.,1,2016,36,13.3954223257577,52.5614435702586,24700857
UFERSTR. / WIESENSTR. / WALTER-RÖBER-BRÜCKE,1,2016,36,13.3720315,52.5487255,4597034-4603200-24700560
USEDOMER STR.,1,2016,36,13.3899092604363,52.5400284040848,4597040
WIESENSTR.,2,2016,36,13.3751077792084,52.5468663957983,4597034
WOLLANKSTR.,15,2016,36,13.3939697367041,52.564853086411,4632866
ZINGSTER STR. / BEHMSTR.,2,2016,36,13.3887815,52.5500991,4215491-4603358
AHORNSTR.,1,2016,41,13.3525639,52.5016656,11406684
AKAZIENSTR.,2,2016,41,13.3544609497911,52.4877569860161,34625336
AKAZIENSTR. / GOLTZSTR. / GRUNEWALDSTR.,1,2016,41,13.353202125,52.48987585,4525717-34625336-51196439
ALVENSLEBENSTR. / BÜLOWSTR. / KULMER STR.,2,2016,41,13.3660957,52.4952733,4618713-4618810-4710639
AN DER URANIA / KLEISTSTR. / LIETZENBURGER STR. / MARTIN-LUTHER-STR.,3,2016,41,13.346293937016616,52.500743974501454,4395950-4436879-4531469-153151120
ANSBACHER STR.,5,2016,41,13.3405150148267,52.499068866657,142572168
ANSBACHER STR. / FUGGERSTR.,1,2016,41,13.3407044,52.499328,28413555-142572168
ANSBACHER STR. / GEISBERGSTR.,1,2016,41,13.3396598,52.4975786,4492371-142572168
AUGSBURGER STR. / LIETZENBURGER STR. / PASSAUER STR.,1,2016,41,13.339256152853299,52.499766536839346,4436879-26976439-150512436
BARBAROSSASTR.,1,2016,41,13.3451079891646,52.4922443299333,5786177
BARBAROSSASTR. / LANDSHUTER STR.,1,2016,41,13.3389998,52.4923146,4525751-5786177
BARBAROSSASTR. / MARTIN-LUTHER-STR.,1,2016,41,13.3452522,52.49224,4395950-5786177
BARBAROSSASTR. / MÜNCHENER STR.,1,2016,41,13.3418719,52.4923206,4583383-5786177
BAYERISCHER PLATZ,1,2016,41,13.3404567630308,52.4890488507499,4525908
BAYREUTHER STR. / KLEISTSTR. / WITTENBERGPLATZ,1,2016,41,13.34379095,52.5016504,4531469-4597379-9536455
BELZIGER STR.,2,2016,41,13.3516935321242,52.4864415329719,4535207
BELZIGER STR. / MERSEBURGER STR.,1,2016,41,13.3525648,52.4867495,4535207-153150679
BÜLOWSTR.,5,2016,41,13.3612152110981,52.4978476260175,4618713
BÜLOWSTR. / DENNEWITZSTR.,1,2016,41,13.3666932,52.4969837,4618713-4618785
BÜLOWSTR. / FROBENSTR.,2,2016,41,13.3595242,52.4983273,4618711-4618713
BÜLOWSTR. / POTSDAMER STR.,5,2016,41,13.3620342,52.4978241,4395698-4618713
BÜLOWSTR. / ZIETENSTR.,1,2016,41,13.357035400000001,52.4988648,4618707-4618713
COURBIÈRESTR.,1,2016,41,13.3498525074165,52.5012194525033,11405307
COURBIÈRESTR. / EISENACHER STR. / KLEISTSTR.,4,2016,41,13.34978675,52.500337425,4531469-5785862-11405307
EISENACHER STR.,3,2016,41,13.3492563,52.4918222,5785862
EISENACHER STR. / HOHENSTAUFENSTR.,1,2016,41,13.3497574,52.4946406,4492397-5785862
EISENACHER STR. / MOTZSTR.,1,2016,41,13.3495343,52.4982367,4395587-5785862
EISENACHER STR. / WINTERFELDTSTR.,1,2016,41,13.3496625,52.4964301,4531465-5785862
ELßHOLZSTR.,1,2016,41,13.3565210979203,52.492372637691,4693547
ELßHOLZSTR. / PALLASSTR.,2,2016,41,13.3566759,52.49454,4525727-4693547
FUGGERSTR. / KALCKREUTHSTR.,1,2016,41,13.3481087,52.4991962,4597404-28413555
GEISBERGSTR. / MOTZSTR.,1,2016,41,13.3450373,52.4967697,4395587-4492371
GLEDITSCHSTR. / GRUNEWALDSTR.,1,2016,41,13.3549145,52.4900621,4525717-51196438
GOEBENSTR.,1,2016,41,13.3640868430441,52.4937647807159,32936808
GOEBENSTR. / KULMER STR.,3,2016,41,13.3663243,52.4935818,4710639-32936808
GOEBENSTR. / PALLASSTR. / POTSDAMER STR.,7,2016,41,13.361055125,52.4942956,4395698-4525727-32936808
GOEBENSTR. / STEINMETZSTR.,1,2016,41,13.3626783,52.4941972,4618780-32936808
GOLTZSTR.,2,2016,41,13.3536712531009,52.4934658156064,51196439
GROßGÖRSCHENSTR. / HAUPTSTR. / POTSDAMER STR.,1,2016,41,13.36046505,52.490800675,4395698-4463561-4525864
GRUNEWALDSTR.,3,2016,41,13.3475861395355,52.4893419179423,4525717
GRUNEWALDSTR. / BAYERISCHER PLATZ,1,2016,41,13.33998365,52.488539900000006,4525717-4525908
GRUNEWALDSTR. / HAUPTSTR. / LANGENSCHEIDTSTR.,2,2016,41,13.3602661,52.490415049999996,4463561-4525717-4531629
HABSBURGERSTR. / HOHENSTAUFENSTR. / KYFFHÄUSERSTR.,2,2016,41,13.3522968,52.4948418,4492397-24813141-152343393
HOHENSTAUFENSTR.,5,2016,41,13.3447135213954,52.4943529586315,4492397
HOHENSTAUFENSTR. / MARTIN-LUTHER-STR.,2,2016,41,13.34593555,52.494428049999996,4395950-4492397
HOHENSTAUFENSTR. / MOTZSTR.,1,2016,41,13.3385803312921,52.4945356970818,4395587-4492397
HOHENSTAUFENSTR. / MÜNCHENER STR.,1,2016,41,13.3418068,52.49432525,4492397-4583383
KARL-HEINRICH-ULRICHS-STR.,1,2016,41,13.3535323922021,52.5009731561839,11405458
KEITHSTR.,1,2016,41,13.3463887561537,52.5044932038322,4531816
KLEISTSTR.,3,2016,41,13.3485440681507,52.5007435006195,4531469
KLEISTSTR. / NOLLENDORFPLATZ,1,2016,41,13.353304900000001,52.4996929,4531469-4618773
KYFFHÄUSERSTR.,1,2016,41,13.3517915147076,52.4934458870622,152343393
LIETZENBURGER STR. / WELSERSTR.,1,2016,41,13.34263806675005,52.49977238756695,4436879-9610485
MAAßENSTR. / NOLLENDORFPLATZ,2,2016,41,13.3542114,52.4991671,4618773-11635731
MAIENSTR. / KARL-HEINRICH-ULRICHS-STR.,1,2016,41,13.3535351,52.5009625,11405458-11406674
MANSTEINSTR.,1,2016,41,13.3667554631496,52.4924259887348,4618815
MARTIN-LUTHER-STR. / MOTZSTR.,1,2016,41,13.346097400000001,52.497044599999995,4395587-4395950
MARTIN-LUTHER-STR. / ROSENHEIMER STR.,3,2016,41,13.3450677,52.49031495,4395950-4531490
MARTIN-LUTHER-STR. / SPEYERER STR. / TRAUNSTEINER STR.,1,2016,41,13.34515685,52.49334102500001,4395950-4597426-172844044
MERSEBURGER STR.,1,2016,41,13.3524370609406,52.4876524434199,153150679
MOTZSTR.,5,2016,41,13.3438115630659,52.4963805385544,4395587
MOTZSTR. / NOLLENDORFPLATZ,1,2016,41,13.3524067,52.4991682,4395587-4618773
MÜNCHENER STR.,2,2016,41,13.3419337739577,52.4914533364754,4583383
NOLLENDORFPLATZ,1,2016,41,13.3535390309919,52.4992703774003,4618773
PALLASSTR.,2,2016,41,13.358081803178,52.4944403911246,4525727
PASSAUER STR. / TAUENTZIENSTR.,2,2016,41,13.3406306,52.5025033,26976439-151523084
POTSDAMER STR.,9,2016,41,13.3668030234186,52.5041718269735,4395698
STEINMETZSTR.,1,2016,41,13.3632376881096,52.4956874378681,4618780
TAUENTZIENSTR.,1,2016,41,13.338955792075,52.5031510003924,151523084
WINTERFELDTSTR.,4,2016,41,13.3520514804035,52.4967715970615,4531465
YORCKSTR.,2,2016,41,13.3787861189042,52.4923268729311,4406362
AKAZIENSTR. / HAUPTSTR. / KAISER-WILHELM-PLATZ,1,2016,42,13.3564846,52.4864929,4463561-25205087-34625336
ALBERTSTR.,1,2016,42,13.3540728034809,52.4835623275175,34871036
ALBERTSTR. / EISENACHER STR. / HAUPTSTR.,2,2016,42,13.3529633735312,52.48459918404135,4463561-5785862-34871036
ALBESTR. / HANDJERYSTR.,1,2016,42,13.3326881,52.473459,4500198-22495025
AM RATHAUS / BADENSCHE STR.,1,2016,42,13.3426391,52.4855554,4442087-22874227
BACHESTR. / BUNDESALLEE,1,2016,42,13.328357,52.4746608,4389606-4535463
BADENSCHE STR. / MARTIN-LUTHER-STR.,1,2016,42,13.344959,52.4856135,4395950-4442087
BAUTZENER STR. / MONUMENTENSTR. / MONUMENTENBRÜCKE,1,2016,42,13.371873149999999,52.48795575,4525868-4525869-239310792
BAUTZENER STR. / YORCKSTR.,2,2016,42,13.3709172,52.4926731,4406362-239310792
BECKERSTR.,1,2016,42,13.3412386104411,52.46700376872,38344693
BELZIGER STR.,2,2016,42,13.3516935321242,52.4864415329719,4535207
BELZIGER STR. / DOMINICUSSTR. / MARTIN-LUTHER-STR. / JOHN-F.-KENNEDY-PLATZ,1,2016,42,13.34510375,52.484761383333336,4395950-4525780-4525902-4535207
BENNIGSENSTR. / HAUPTSTR. / TRAEGERSTR.,1,2016,42,13.3410951,52.4763488,4463561-4500191-22495047
BORNSTR.,3,2016,42,13.324554064046,52.4657701758868,26931006
BORNSTR. / HACKERSTR.,1,2016,42,13.3244327,52.4658133,4585094-26931006
BUNDESALLEE,5,2016,42,13.3301599742996,52.4827820986722,4389606
BUNDESALLEE / FRIEDRICH-WILHELM-PLATZ,2,2016,42,13.32832045,52.4722835,4389606-4535453
BUNDESALLEE / HANDJERYSTR. / ROENNEBERGSTR. / STUBENRAUCHSTR.,1,2016,42,13.3286054,52.468932,4389606-4535458-22495025-150243505
BUNDESALLEE / MAINAUER STR. / SENTASTR.,1,2016,42,13.328362825,52.475729625,4389606-4603590-27323686
BUNDESALLEE / ORTRUDSTR. / BUNDESPLATZTUNNEL,1,2016,42,13.328603575,52.475467275,4389606-4449246-22874239
BUNDESALLEE / RHEINSTR. / SCHLOßSTR. / SCHÖNEBERGER STR. / WALTHER-SCHREIBER-PLA,1,2016,42,13.3284849,52.46496555000001,4389606-4463223-4525730-4575451
BUNDESALLEE / SÜDWESTKORSO / VARZINER STR.,3,2016,42,13.3282059,52.4772339,4389606-4395478-4535353
BÜSINGSTR. / FRÖAUFSTR.,1,2016,42,13.326459,52.4671011,4585093-26844977
CECILIENGÄRTEN / TRAEGERSTR.,1,2016,42,13.3420551,52.4759943,22495047-25155311
CHERUSKERSTR. / CZEMINSKISTR. / KOLONNENSTR. / LEBERSTR. / JULIUS-LEBER-BRÜCKE,1,2016,42,13.361396925000001,52.486039675,4603393-4603394-13863115-21844064-28497527
CRELLESTR. / KOLONNENSTR. / KAISER-WILHELM-PLATZ,3,2016,42,13.357719540259325,52.48667812033475,4603393-4618817-25205087
CRELLESTR. / LANGENSCHEIDTSTR. / LANGENSCHEIDTBRÜCKE,1,2016,42,13.3633654,52.4886324,4531629-4531630-4618817
DICKHARDTSTR.,1,2016,42,13.3346620538103,52.4676847833341,4575434
DOMINICUSSTR.,3,2016,42,13.3487204678583,52.4817239569928,4525780
DOMINICUSSTR. / FEURIGSTR. / FRITZ-REUTER-STR.,2,2016,42,13.3498094031752,52.481120612723075,4525780-6075307-8007721
DOMINICUSSTR. / HAUPTSTR.,7,2016,42,13.3483637,52.4817314,4463561-4525780
DOMINICUSSTR. / SACHSENDAMM / TORGAUER STR.,1,2016,42,13.3530175,52.4797696,4357821-4525780-4585103
EISENACHER STR.,2,2016,42,13.3492563,52.4918222,5785862
EISENACHER STR. / WARTBURGSTR.,1,2016,42,13.3496183,52.4873223,4583362-5785862
ERDMANNSTR.,1,2016,42,13.3608812870826,52.4889734308445,152953801
FEHLERSTR.,1,2016,42,13.3233126019026,52.4766415619166,4535354
FEHLERSTR. / SÜDWESTKORSO,1,2016,42,13.3262977,52.4765116,4395478-4535354
FEURIGSTR.,1,2016,42,13.355069273718,52.4839410342064,8007721
FREGESTR. / HAUPTSTR. / STIERSTR.,1,2016,42,13.33750365,52.4733926,4463561-4500192-25396411
FREIHERR-VOM-STEIN-STR.,1,2016,42,13.3409955293366,52.4836483372897,4583113
FREIHERR-VOM-STEIN-STR. / MARTIN-LUTHER-STR. / JOHN-F.-KENNEDY-PLATZ,4,2016,42,13.344995525,52.484645474999994,4395950-4525902-4583113
FRITZ-ELSAS-STR.,3,2016,42,13.3416189846304,52.4823137456771,4583114
